matriz_asistencia2.csv,V2,V3,V4,V5,V6,"MOVIMIENTO ALTERNATIVO INDIGENA
Y SOCIAL - MAIS","PARTIDO ALIANZA SOCIAL
INDEPENDIENTE ""ASI""",CENTRO DEMOCRÁTICO MANO FIRME CORAZÓN GRANDE,"CENTRO DEMOCRÁTICO MANO FIRME
CORAZÓN GRANDE","CENTRO DEMOCRÁTICO MANO FIRME
CORAZÓN GRANDE","CENTRO DEMOCRÁTICO MANO FIRME
CORAZÓN GRANDE","CENTRO DEMOCRÁTICO MANO FIRME
CORAZÓN GRANDE","CENTRO DEMOCRÁTICO MANO FIRME
CORAZÓN GRANDE","CENTRO DEMOCRÁTICO MANO FIRME
CORAZÓN GRANDE",CENTRO DEMOCRÁTICO MANO FIRME CORAZÓN GRANDE,"CENTRO DEMOCRÁTICO MANO FIRME
CORAZÓN GRANDE","CENTRO DEMOCRÁTICO MANO FIRME
CORAZÓN GRANDE","CENTRO DEMOCRÁTICO MANO FIRME
CORAZÓN GRANDE",CENTRO DEMOCRÁTICO MANO FIRME CORAZÓN GRANDE,"CENTRO DEMOCRÁTICO MANO FIRME
CORAZÓN GRANDE","CENTRO DEMOCRÁTICO MANO FIRME
CORAZÓN GRANDE","CENTRO DEMOCRÁTICO MANO FIRME
CORAZÓN GRANDE","CENTRO DEMOCRÁTICO MANO FIRME
CORAZÓN GRANDE","CENTRO DEMOCRÁTICO MANO FIRME
CORAZÓN GRANDE","CENTRO DEMOCRÁTICO MANO FIRME
CORAZÓN GRANDE",CENTRO DEMOCRÁTICO MANO FIRME CORAZÓN GRANDE,"CENTRO DEMOCRÁTICO MANO FIRME
CORAZÓN GRANDE",PARTIDO ALIANZA VERDE,PARTIDO ALIANZA VERDE,PARTIDO ALIANZA VERDE,PARTIDO ALIANZA VERDE,PARTIDO ALIANZA VERDE,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,PARTIDO OPCION CIUDADANA,PARTIDO OPCION CIUDADANA,PARTIDO OPCION CIUDADANA,PARTIDO OPCION CIUDADANA,PARTIDO OPCION CIUDADANA,PARTIDO POLO DEMOCRATICO ALTERNATIVO,"PARTIDO POLO DEMOCRATICO
ALTERNATIVO","PARTIDO POLO DEMOCRATICO
ALTERNATIVO","PARTIDO POLO DEMOCRATICO
ALTERNATIVO","PARTIDO POLO DEMOCRATICO
ALTERNATIVO","PARTIDO SOCIAL DE UNIDAD NACIONAL
"" PARTIDO DE LA U""","PARTIDO SOCIAL DE UNIDAD NACIONAL
"" PARTIDO DE LA U""","PARTIDO SOCIAL DE UNIDAD NACIONAL "" PARTIDO DE LA U""","PARTIDO SOCIAL DE UNIDAD NACIONAL
"" PARTIDO DE LA U""","PARTIDO SOCIAL DE UNIDAD NACIONAL
"" PARTIDO DE LA U""","PARTIDO SOCIAL DE UNIDAD NACIONAL "" PARTIDO DE LA U""","PARTIDO SOCIAL DE UNIDAD NACIONAL
"" PARTIDO DE LA U""","PARTIDO SOCIAL DE UNIDAD NACIONAL
"" PARTIDO DE LA U""","PARTIDO SOCIAL DE UNIDAD NACIONAL
"" PARTIDO DE LA U""","PARTIDO SOCIAL DE UNIDAD NACIONAL
"" PARTIDO DE LA U""","PARTIDO SOCIAL DE UNIDAD NACIONAL
"" PARTIDO DE LA U""","PARTIDO SOCIAL DE UNIDAD NACIONAL
"" PARTIDO DE LA U""","PARTIDO SOCIAL DE UNIDAD NACIONAL
"" PARTIDO DE LA U""","PARTIDO SOCIAL DE UNIDAD NACIONAL
"" PARTIDO DE LA U""","PARTIDO SOCIAL DE UNIDAD NACIONAL
"" PARTIDO DE LA U""","PARTIDO SOCIAL DE UNIDAD NACIONAL
"" PARTIDO DE LA U""","PARTIDO SOCIAL DE UNIDAD NACIONAL "" PARTIDO DE LA U""","PARTIDO SOCIAL DE UNIDAD NACIONAL
"" PARTIDO DE LA U""","PARTIDO SOCIAL DE UNIDAD NACIONAL
"" PARTIDO DE LA U""","PARTIDO SOCIAL DE UNIDAD NACIONAL
"" PARTIDO DE LA U""","PARTIDO SOCIAL DE UNIDAD NACIONAL "" PARTIDO DE LA U"""
http://www.imprenta.gov.co/gacetap/gaceta.mostrar_texto?p_tipo=02&p_numero=42&p_consec=39021,senado,42,18,marzo,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1
http://www.imprenta.gov.co/gacetap/gaceta.mostrar_texto?p_tipo=02&p_numero=43&p_consec=39022,senado,43,25,marzo,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1
http://www.imprenta.gov.co/gacetap/gaceta.mostrar_texto?p_tipo=02&p_numero=26&p_consec=43858,senado,26,3,noviembre,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://www.imprenta.gov.co/gacetap/gaceta.mostrar_texto?p_tipo=02&p_numero=33&p_consec=41445,senado,33,3,diciembre,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
http://www.imprenta.gov.co/gacetap/gaceta.mostrar_texto?p_tipo=02&p_numero=42&p_consec=44231,senado,42,16,febrero,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://www.imprenta.gov.co/gacetap/gaceta.mostrar_texto?p_tipo=02&p_numero=34&p_consec=41453,senado,34,9,diciembre,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
http://www.imprenta.gov.co/gacetap/gaceta.mostrar_texto?p_tipo=02&p_numero=37&p_consec=41454,senado,37,15,diciembre,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
http://www.imprenta.gov.co/gacetap/gaceta.mostrar_texto?p_tipo=02&p_numero=28&p_consec=43864,senado,28,10,noviembre,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
http://www.imprenta.gov.co/gacetap/gaceta.mostrar_texto?p_tipo=02&p_numero=38&p_consec=41455,senado,38,16,diciembre,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://www.imprenta.gov.co/gacetap/gaceta.mostrar_texto?p_tipo=02&p_numero=39&p_consec=44224,senado,39,15,diciembre,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
http://www.imprenta.gov.co/gacetap/gaceta.mostrar_texto?p_tipo=02&p_numero=43&p_consec=44242,senado,43,8,marzo,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://www.imprenta.gov.co/gacetap/gaceta.mostrar_texto?p_tipo=02&p_numero=44&p_consec=44243,senado,44,9,marzo,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://www.imprenta.gov.co/gacetap/gaceta.mostrar_texto?p_tipo=02&p_numero=44&p_consec=39105,senado,44,1,abril,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1
http://www.imprenta.gov.co/gacetap/gaceta.mostrar_texto?p_tipo=02&p_numero=45&p_consec=39106,senado,45,8,abril,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1
